index,Unnamed 0,version,alive,tagId,success,timestamp,data__tagData__gyro__x,data__tagData__gyro__y,data__tagData__gyro__z,data__tagData__magnetic__x,data__tagData__magnetic__y,data__tagData__magnetic__z,data__tagData__quaternion__x,data__tagData__quaternion__y,data__tagData__quaternion__z,data__tagData__quaternion__w,data__tagData__linearAcceleration__x,data__tagData__linearAcceleration__y,data__tagData__linearAcceleration__z,data__tagData__pressure,data__tagData__maxLinearAcceleration,data__acceleration__x,data__acceleration__y,data__acceleration__z,data__orientation__yaw,data__orientation__roll,data__orientation__pitch,data__metrics__latency,data__metrics__rates__update,data__metrics__rates__success,reference__x,bran
490,490,1,TRUE,26437,TRUE,1609246985,-1.875,-8.5,-35.5625,-13.5,-0.875,-20.75,-0.03436279297,-0.06219482422,0.233215332,-0.9698486328,-12,51,-124,97098,1317,-109,42,1010,0.471,-0.136,-0.037,60.5,14.969,14.969,-2078.3793,3388.091853
491,491,1,TRUE,26437,TRUE,1609246985,17.875,-0.3125,-23.125,-13.1875,-1.6875,-19.5625,-0.03686523438,-0.06109619141,0.2515869141,-0.9652099609,116,450,143,97098,1058,-88,279,799,0.509,-0.136,-0.04,69.1,15.412,15.412,-2069.534704,3366.380038
492,492,1,TRUE,26437,TRUE,1609246985,4.0625,1.8125,-30.9375,-13.75,-1.5,-19.5625,-0.03564453125,-0.06097412109,0.2628173828,-0.9622802734,175,-24,129,97098,1338,41,11,1289,0.532,-0.136,-0.036,68.8,15.367,15.367,-2061.201518,3344.46685
493,493,1,TRUE,26437,TRUE,1609246985,7.9375,10.75,-19.125,-13.5,-2.5,-18.25,-0.03662109375,-0.06024169922,0.2772216797,-0.9582519531,-99,142,24,97098,1139,-233,179,995,0.563,-0.135,-0.037,82.4,14.873,14.873,-2053.384325,3322.364333
494,494,1,TRUE,26437,TRUE,1609246986,-2.5,-24.125,-63.625,-12.75,-3.25,-15.875,-0.03442382813,-0.06127929688,0.2827758789,-0.9566040039,17,-198,-315,97098,1638,-116,-168,655,0.575,-0.136,-0.031,58.6,15.269,15.269,-2046.087419,3300.084635
495,495,1,TRUE,26437,TRUE,1609246986,-23.125,15.75,-28.8125,-14,-3.375,-16.25,-0.03527832031,-0.06072998047,0.303527832,-0.9502563477,-63,-50,72,97098,1128,162,347,1121,0.617,-0.136,-0.029,78,15.341,15.341,-2039.314812,3277.640001
496,496,1,TRUE,26437,TRUE,1609246986,-6.375,-10.0625,-4,-12.25,-2.25,-16,-0.03485107422,-0.06140136719,0.3099365234,-0.9481201172,187,-45,-112,97101,1851,-290,-151,1263,0.632,-0.137,-0.027,73,15.279,15.279,-2033.070227,3255.042769
497,497,1,TRUE,26437,TRUE,1609246986,11.5625,12.4375,-15.25,-12.5,-2.5,-15.5,-0.03802490234,-0.06066894531,0.3127441406,-0.9471435547,-65,196,-160,97101,1304,63,-30,1029,0.637,-0.139,-0.034,55.7,15.397,15.397,-2027.357095,3232.305357
498,498,1,TRUE,26437,TRUE,1609246986,2.3125,1.3125,7.3125,-12.25,-1.5625,-13.875,-0.03680419922,-0.06018066406,0.3129272461,-0.9471435547,-33,83,43,97101,1122,-167,115,1014,0.638,-0.137,-0.032,58.7,15.559,15.559,-2022.178556,3209.440263
499,499,1,TRUE,26437,TRUE,1609246986,-21.4375,-44.25,16.8125,-11.0625,-1.25,-13.1875,-0.03649902344,-0.05944824219,0.3086547852,-0.9486083984,343,18,1400,97101,2218,210,50,2371,0.628,-0.135,-0.033,79.5,15.666,15.666,-2017.537457,3186.460054
500,500,1,TRUE,26437,TRUE,1609246986,-16.75,-4.9375,-23.6875,-10.25,-0.6875,-13.1875,-0.03332519531,-0.05969238281,0.3067016602,-0.9493408203,44,-387,-25,97101,2380,-74,-143,1042,0.624,-0.133,-0.026,75,15.485,15.485,-2013.436349,3163.377362
501,501,1,TRUE,26437,TRUE,1609246986,6.75,-16.0625,-4.3125,-10.1875,0.25,-11.6875,-0.03631591797,-0.05932617188,0.3057861328,-0.9495239258,160,-22,25,97101,1119,27,9,996,0.623,-0.135,-0.033,65.6,15.386,15.386,-2009.877485,3140.204872
502,502,1,TRUE,26437,TRUE,1609246986,3.6875,11.625,10.5625,-9.375,-0.1875,-11.1875,-0.03692626953,-0.05871582031,0.3075561523,-0.9489746094,-127,168,-573,97100,1413,167,275,1006,0.626,-0.134,-0.034,77.9,15.311,15.312,-2006.862823,3116.955322
503,503,1,TRUE,26437,TRUE,1609246986,-7.6875,-14.6875,-4.25,-11.25,1.25,-11.5625,-0.03546142578,-0.05792236328,0.3074951172,-0.9490966797,-22,-20,-277,97100,1647,-152,10,693,0.626,-0.132,-0.032,89.1,15.175,15.175,-2004.394018,3093.64149
504,504,1,TRUE,26437,TRUE,1609246986,-4.375,5.25,-3.375,-10.0625,2.5,-11.5625,-0.03527832031,-0.05767822266,0.3059082031,-0.9496459961,-64,-81,-382,97100,1365,-193,-21,840,0.623,-0.131,-0.032,63.5,15.184,15.184,-2002.472428,3070.276189
505,505,1,TRUE,26437,TRUE,1609246986,-17.25,4.8125,-11.6875,-9.6875,2.75,-10.6875,-0.03503417969,-0.05834960938,0.3035888672,-0.950378418,-219,-248,215,97100,1218,-348,-218,1186,0.617,-0.132,-0.031,66.5,15.142,15.142,-2001.099109,3046.872262
506,506,1,TRUE,26437,TRUE,1609246986,-35.125,-23.75,22.3125,-9.6875,2.6875,-11.5625,-0.03424072266,-0.05706787109,0.3028564453,-0.9506835938,32,-38,-35,97100,1255,-94,-8,936,0.616,-0.129,-0.031,55.7,15.332,15.332,-2000.274815,3023.442574
507,507,1,TRUE,26437,TRUE,1609246986,-6.8125,-26.9375,6.875,-9.6875,3.375,-12.75,-0.03570556641,-0.05743408203,0.3044433594,-0.9501342773,289,200,33,97100,1044,88,190,941,0.619,-0.127,-0.033,68.5,15.484,15.484,-2000,3000
508,508,1,TRUE,26437,TRUE,1609246986,-21.75,2.3125,9.4375,-9.6875,3.375,-12,-0.03302001953,-0.05786132813,0.3047485352,-0.9500732422,-182,-262,287,97093.75,1398,90,358,1359,0.621,-0.13,-0.027,71.6,15.513,15.513,-2000,3000
509,509,1,TRUE,26437,TRUE,1609246986,4.4375,4.375,-0.5625,-10.75,3.0625,-11.1875,-0.03393554688,-0.05639648438,0.3080444336,-0.9490966797,157,-22,138,97093.75,1669,31,6,1110,0.627,-0.128,-0.028,90.8,15.123,15.123,-2000,2960
510,510,1,TRUE,26437,TRUE,1609246987,-17.5,14.125,7.375,-9.6875,3.0625,-12.5,-0.03594970703,-0.05780029297,0.3109741211,-0.9479980469,-236,-99,-324,97093.75,1578,-366,-68,646,0.634,-0.132,-0.032,76.4,15.234,15.234,-2000,2920
511,511,1,TRUE,26437,TRUE,1609246987,-13.875,-9.6875,-3.875,-11.1875,2.6875,-11.6875,-0.03588867188,-0.05639648438,0.3106689453,-0.9481811523,13,-115,52,97093.75,1433,-96,-23,806,0.633,-0.129,-0.033,63.5,15.44,15.44,-2000,2880
512,512,1,TRUE,26437,TRUE,1609246987,33.125,-1.1875,-7.4375,-10.75,4.5,-11.6875,-0.03875732422,-0.05676269531,0.3126831055,-0.9473876953,-374,160,-584,97093.75,1175,63,601,1381,0.639,-0.128,-0.036,62.5,15.584,15.584,-2000,2840
513,513,1,TRUE,26437,TRUE,1609246987,5.6875,-3.875,-24.8125,-9.6875,5.25,-10.875,-0.037109375,-0.05596923828,0.3178100586,-0.9457397461,-133,-168,9,97093.75,1507,-131,-39,1047,0.639,-0.129,-0.035,57.2,15.719,15.719,-2000,2800
514,514,1,TRUE,26437,TRUE,1609246987,-10.8125,-11.8125,0.875,-9.6875,4.875,-12,-0.03790283203,-0.05517578125,0.321472168,-0.944519043,38,-60,-27,97100.5,1313,-87,-25,944,0.656,-0.131,-0.038,84.4,15.626,15.626,-2000,2760
515,515,1,TRUE,26437,TRUE,1609246987,24.125,7.875,-7.875,-9.25,3.375,-11.1875,-0.03833007813,-0.05609130859,0.323059082,-0.9439086914,-209,2,-369,97100.5,1521,-336,37,602,0.659,-0.131,-0.036,84.5,15.332,15.332,-2000,2720
516,516,1,TRUE,26437,TRUE,1609246987,-41.25,-3.875,9.3125,-11.1875,4.5,-11.1875,-0.03662109375,-0.05615234375,0.3164672852,-0.9462280273,-56,-445,-153,97100.5,1275,-183,-412,818,0.645,-0.13,-0.034,85.1,15.325,15.325,-2000,2680
517,517,1,TRUE,26437,TRUE,1609246987,-0.875,14.6875,8.0625,-9.1875,4.875,-10.1875,-0.04071044922,-0.05633544922,0.3106079102,-0.9479980469,-24,105,-369,97100.5,1269,-133,265,1118,0.633,-0.132,-0.043,53.5,15.101,15.101,-2000,2640
518,518,1,TRUE,26437,TRUE,1609246987,-9.4375,4.25,-3.9375,-10.0625,3.375,-9.75,-0.03668212891,-0.05670166016,0.3067626953,-0.9494018555,201,-125,242,97100.5,1156,74,-91,1214,0.625,-0.13,-0.035,60.6,15.37,15.37,-2000,2600
519,519,1,TRUE,26437,TRUE,1609246987,1.125,25.5,-2.25,-10,5.6875,-9.75,-0.03771972656,-0.05737304688,0.3056030273,-0.9497070313,-388,38,-329,97100.5,1220,-518,74,641,0.622,-0.132,-0.036,82.3,15.41,15.41,-2000,2560
520,520,1,TRUE,26437,TRUE,1609246987,32.625,-2.625,-6.1875,-9.25,4.5,-9.375,-0.03857421875,-0.05511474609,0.3103027344,-0.9482421875,192,209,-604,97100.25,1496,66,247,366,0.632,-0.129,-0.039,70.5,15.556,15.556,-2000,2520
521,521,1,TRUE,26437,TRUE,1609246987,-9.3125,10.9375,-13.125,-9.6875,6.75,-10.25,-0.03521728516,-0.05780029297,0.3107299805,-0.9481201172,151,69,84,97100.25,1542,22,100,1055,0.633,-0.131,-0.031,62.4,15.369,15.369,-2000,2480
522,522,1,TRUE,26437,TRUE,1609246987,8.5,14.5625,-4.75,-9.6875,6.6875,-10.75,-0.03692626953,-0.05645751953,0.3115844727,-0.9478149414,-199,168,-179,97100.25,1064,-327,202,792,0.635,-0.13,-0.035,61.1,15.626,15.626,-2000,2440
523,523,1,TRUE,26437,TRUE,1609246987,3.6875,-11.6875,2.0625,-11.1875,5.875,-11.6875,-0.03503417969,-0.05694580078,0.3112792969,-0.9479370117,73,275,-229,97100.25,1308,-53,305,742,0.634,-0.13,-0.031,64,15.653,15.653,-2000,2400
524,524,1,TRUE,26437,TRUE,1609246987,-5.9375,-22.8125,15.5625,-9.5625,5.1875,-11.25,-0.03601074219,-0.05670166016,0.309387207,-0.9485473633,273,253,565,97100.25,1269,146,285,1537,0.631,-0.13,-0.033,77.5,15.778,15.778,-2000,2360
525,525,1,TRUE,26437,TRUE,1609246987,-23,-13,14,-10,7.375,-11.375,-0.03533935547,-0.05792236328,0.3069458008,-0.9492797852,175,-186,136,97100.25,1570,46,-155,1108,0.625,-0.132,-0.032,78.6,15.457,15.457,-2000,2320
526,526,1,TRUE,26437,TRUE,1609246988,18.3125,8.0625,-7.25,-10.0625,7,-11.6875,-0.03741455078,-0.05834960938,0.3071899414,-0.9490966797,82,309,-86,97099,1286,-48,343,884,0.625,-0.133,-0.035,108.7,14.884,14.884,-2000,2280
527,527,1,TRUE,26437,TRUE,1609246988,-3.4375,3.9375,8.3125,-9.6875,7.375,-11.6875,-0.03723144531,-0.05871582031,0.3051757813,-0.9497680664,-155,49,-465,97099,1353,-287,83,505,0.621,-0.134,-0.035,71.5,15.016,15.016,-2000,2240
528,528,1,TRUE,26437,TRUE,1609246988,-9.125,7.9375,5.75,-9.6875,6.6875,-12.0625,-0.03765869141,-0.05969238281,0.3017578125,-0.9507446289,-177,-246,-136,97099,1471,-311,-211,834,0.614,-0.136,-0.035,57.2,15.37,15.37,-2000,2200
529,529,1,TRUE,26437,TRUE,1609246988,23.625,27.5,8.125,-9.6875,6.25,-13.6875,-0.03839111328,-0.06048583984,0.2932128906,-0.9533691406,249,188,746,97099,1375,114,225,1717,0.597,-0.137,-0.037,53.7,15.336,15.336,-2000,2160
530,530,1,TRUE,26437,TRUE,1609246988,4.875,-16.4375,-7.8125,-9.6875,5.5625,-13.25,-0.03796386719,-0.05926513672,0.2913208008,-0.9540405273,168,184,47,97099,1735,35,221,1018,0.592,-0.135,-0.038,69.1,15.522,15.522,-2000,2120
531,531,1,TRUE,26437,TRUE,1609246988,-3.625,11.125,3.3125,-10.0625,5.5625,-12.875,-0.03771972656,-0.06097412109,0.2905883789,-0.9541625977,-101,29,185,97103.75,1351,-237,65,1156,0.59,-0.139,-0.036,81.2,15.336,15.336,-2000,2080
532,532,1,TRUE,26437,TRUE,1609246988,19,-38.125,1.5625,-9.1875,5.875,-12.875,-0.04205322266,-0.05950927734,0.2899169922,-0.954284668,704,217,463,97103.75,2104,569,262,1433,0.589,-0.137,-0.046,73.5,14.968,14.968,-2000,2040
533,533,1,TRUE,26437,TRUE,1609246988,-9.125,12.25,5.375,-9.5625,5.1875,-13.25,-0.03918457031,-0.06365966797,0.2846069336,-0.9557495117,-25,132,-198,97103.75,1563,-166,169,515,0.578,-0.144,-0.038,59.2,15.325,15.325,-2000,2000
534,534,1,TRUE,26437,TRUE,1609246988,-15.75,10.625,18.4375,-9.5625,5.875,-11.75,-0.03955078125,-0.06304931641,0.2840576172,-0.9559326172,88,31,-119,97103.75,1626,-51,70,850,0.577,-0.143,-0.039,90.4,15.261,15.261,-2000,2000
535,535,1,TRUE,26437,TRUE,1609246988,4.6875,20.3125,31.0625,-9.5625,4.75,-13,-0.03588867188,-0.06652832031,0.2754516602,-0.9583129883,-168,351,-75,97103.75,1982,-312,383,894,0.56,-0.147,-0.032,73,15.229,15.229,-1999.708014,1975.836255
536,536,1,TRUE,26437,TRUE,1609246988,-24.8125,-28.6875,6.5,-9.5625,5.875,-12.0625,-0.03253173828,-0.06628417969,0.2671508789,-0.9608154297,411,-257,452,97103.75,1292,269,-230,1422,0.542,-0.145,-0.027,62.5,15.278,15.278,-1998.832227,1951.68662
537,537,1,TRUE,26437,TRUE,1609246988,13.75,14.375,6.625,-8.5,6.6875,-12.375,-0.03326416016,-0.06695556641,0.2615966797,-0.9622802734,-41,321,-33,97101.5,1465,-185,350,936,0.53,-0.146,-0.028,57.3,15.34,15.34,-1997.37315,1927.5652
538,538,1,TRUE,26437,TRUE,1609246988,3.375,5.0625,2.125,-9.5625,5.875,-12.0625,-0.03399658203,-0.06677246094,0.2549438477,-0.964050293,61,37,194,97101.5,1302,-340,22,799,0.517,-0.146,-0.032,83.6,15.356,15.356,-1995.331635,1903.486079
539,539,1,TRUE,26437,TRUE,1609246988,3.8125,10.75,19.1875,-9.5625,6.25,-12.5,-0.03509521484,-0.0673828125,0.2445678711,-0.9666748047,-182,74,-347,97101.5,1463,-326,108,622,0.495,-0.147,-0.035,65.4,15.342,15.342,-1992.708874,1879.46332
540,540,1,TRUE,26437,TRUE,1609246988,15.75,13.75,23.9375,-9.1875,6.6875,-10.75,-0.03472900391,-0.06719970703,0.2279663086,-0.970703125,-276,104,-140,97101.5,1355,-419,140,828,0.46,-0.146,-0.037,69.6,15.148,15.148,-1989.506399,1855.51095
541,541,1,TRUE,26437,TRUE,1609246989,-9.3125,-1.5625,7.625,-8.75,7.375,-10.75,-0.03356933594,-0.06689453125,0.2218017578,-0.9722290039,-1,-173,2,97101.5,1093,-143,-138,972,0.448,-0.145,-0.036,57.8,15.259,15.259,-1985.726081,1831.642959
542,542,1,TRUE,26437,TRUE,1609246989,20.8125,22.625,-18.0625,-8.5,7,-10.75,-0.0341796875,-0.06732177734,0.2206420898,-0.9724121094,-198,135,-214,97101.5,1273,-341,171,755,0.446,-0.146,-0.037,63.9,15.465,15.465,-1981.370126,1807.873283
543,543,1,TRUE,26437,TRUE,1609246989,-4.5625,-2.9375,-9.5625,-7.75,7.0625,-10,-0.0361328125,-0.06689453125,0.2211914063,-0.9722290039,207,-49,-132,97097,1272,64,-9,837,0.447,-0.146,-0.04,60.7,15.49,15.49,-1976.441079,1784.215803
544,544,1,TRUE,26437,TRUE,1609246989,-17,-8.1875,35.0625,-7.75,7.875,-10.25,-0.03497314453,-0.06964111328,0.2087402344,-0.9748535156,-15,-217,217,97097,1283,102,131,1268,0.421,-0.151,-0.039,64.2,15.741,15.741,-1970.941817,1760.684336
545,545,1,TRUE,26437,TRUE,1609246989,-24.625,-0.1875,46.875,-9.1875,8.5625,-9.0625,-0.03491210938,-0.07196044922,0.1912231445,-0.9782714844,96,-196,551,97097,1540,-54,-156,1519,0.385,-0.154,-0.04,51.5,15.966,15.966,-1964.875553,1737.292622
546,546,1,TRUE,26437,TRUE,1609246989,8,7.875,3.4375,-8.1875,8.1875,-9.875,-0.03625488281,-0.07269287109,0.1809692383,-0.9801025391,150,72,406,97097,1527,-1,116,1374,0.364,-0.156,-0.045,59.4,16.095,16.095,-1958.245829,1714.054322
547,547,1,TRUE,26437,TRUE,1609246989,-1.0625,17.375,17.625,-7.0625,7.0625,-10.1875,-0.03625488281,-0.07440185547,0.1685791016,-0.9822387695,-111,258,-135,97097,1378,-266,303,831,0.339,-0.158,-0.046,67.9,15.954,15.954,-1951.056516,1690.983006
548,548,1,TRUE,26437,TRUE,1609246989,-12.625,-6.4375,7.125,-7.375,8.5625,-9.5,-0.03216552734,-0.07476806641,0.1584472656,-0.9840087891,126,-8,-239,97097,1208,-151,168,1106,0.319,-0.157,-0.039,76.1,15.851,15.851,-1943.311813,1668.092147
549,549,1,TRUE,26437,TRUE,1609246989,-29,-3.0625,40.125,-6.6875,9,-8.6875,-0.03240966797,-0.07629394531,0.1458740234,-0.9858398438,-35,219,96,97097,1197,-191,259,1064,0.293,-0.16,-0.041,55,16.066,16.066,-1935.016243,1645.395113
550,550,1,TRUE,26437,TRUE,1609246989,-19.1875,-28.4375,-55.5,-7,10.0625,-9.875,-0.03100585938,-0.07574462891,0.1486206055,-0.985534668,-97,-259,-336,97097,1440,-508,244,634,0.299,-0.158,-0.038,55,16.272,16.272,-1926.174649,1622.905158
551,551,1,TRUE,26437,TRUE,1609246989,-23.0625,-13.625,99,-7.5,10.5,-8.75,-0.03210449219,-0.07556152344,0.1390380859,-0.9868774414,82,-150,51,97097,1524,-208,-100,959,0.279,-0.158,-0.043,73.3,16.426,16.426,-1916.792195,1600.635416
552,552,1,TRUE,26437,TRUE,1609246989,-10.75,-4.8125,107.375,-6.75,9.6875,-8.75,-0.0322265625,-0.08056640625,0.07403564453,-0.9934692383,103,145,-214,97097,1486,-58,196,751,0.148,-0.165,-0.052,61.9,16.262,16.262,-1906.874361,1578.598892
553,553,1,TRUE,26437,TRUE,1609246989,-28.0625,-19.375,43.125,-5.25,11.875,-6.75,-0.02996826172,-0.07989501953,0.0478515625,-0.9951782227,351,-227,698,97097,1261,193,-176,1664,0.096,-0.163,-0.052,51.3,16.66,16.66,-1896.426937,1556.808454
554,554,1,TRUE,26437,TRUE,1609246989,-14.4375,-7.875,51.4375,-5.375,12.25,-7.0625,-0.03033447266,-0.07965087891,0.03247070313,-0.9958496094,61,-229,-366,97097,1684,-72,-48,1166,0.064,-0.16,-0.056,67.7,16.56,16.56,-1885.456026,1535.276828
555,555,1,TRUE,26437,TRUE,1609246989,-26.125,-17.6875,33.9375,-5.0625,11.1875,-7.875,-0.03497314453,-0.08233642578,0.01361083984,-0.9959106445,70,96,15,97097,1219,-348,112,638,0.027,-0.165,-0.068,74.5,16.382,16.382,-1873.968033,1514.016587
556,556,1,TRUE,26437,TRUE,1609246989,-7,-2.5,5.5625,-4.1875,13.375,-6.875,-0.03228759766,-0.08038330078,0.0009765625,-0.9962158203,60,61,-83,97094.75,1292,-97,123,882,0.001,-0.16,-0.064,78.7,16.121,16.121,-1861.969667,1493.040146
557,557,1,TRUE,26437,TRUE,1609246990,-0.8125,14.9375,16.4375,-3.6875,11.875,-7.5625,-0.03186035156,-0.08160400391,-0.021484375,-0.9959106445,-64,97,-122,97094.75,1506,-222,162,842,6.24,-0.161,-0.068,79.7,15.692,15.692,-1849.467935,1472.359756
558,558,1,TRUE,26437,TRUE,1609246990,33.6875,10.5,32.875,-4,13.875,-6.75,-0.03350830078,-0.08099365234,-0.04174804688,-0.995300293,-59,-9,49,97094.75,1555,-32,-111,873,6.199,-0.158,-0.074,81.6,15.486,15.482,-1836.470138,1451.987493
559,559,1,TRUE,26437,TRUE,1609246990,-24.6875,-3,14.375,-3.375,13.75,-6.75,-0.03198242188,-0.08074951172,-0.04650878906,-0.9951171875,-51,-21,-384,97094.75,1249,-205,48,1151,6.189,-0.158,-0.072,57.7,15.89,15.89,-1822.983866,1431.935253
560,560,1,TRUE,26437,TRUE,1609246990,1.6875,-12.4375,9.75,-3,14.5,-7.25,-0.03204345703,-0.08123779297,-0.0556640625,-0.9946289063,174,-25,478,97094.75,1690,-29,-44,703,6.171,-0.158,-0.073,48.1,16.008,16.008,-1809.016994,1412.214748
561,561,1,TRUE,26437,TRUE,1609246990,4.6875,-0.375,8.1875,-3.0625,15.25,-6.6875,-0.0322265625,-0.08312988281,-0.06262207031,-0.9940185547,-191,64,-313,97094.75,1444,-349,137,651,6.157,-0.161,-0.075,76.6,16.004,16.005,-1794.57768,1392.837492
562,562,1,TRUE,26437,TRUE,1609246990,3.5,7.0625,-1.1875,-2.75,14.875,-6.375,-0.03155517578,-0.08270263672,-0.06597900391,-0.9938964844,-80,-32,-404,97101.75,1474,-237,39,561,6.15,-0.16,-0.074,75.4,16.003,16.004,-1779.674354,1373.814802
563,563,1,TRUE,26437,TRUE,1609246990,10.1875,-8.5625,-4.6875,-2.875,15.25,-7.5,-0.03192138672,-0.08227539063,-0.06433105469,-0.9940185547,45,186,-177,97101.75,1433,-110,259,787,6.153,-0.159,-0.074,65.1,16.179,16.18,-1764.315721,1355.157787
564,564,1,TRUE,26437,TRUE,1609246990,15.0625,1.0625,-1.9375,-3.75,15.1875,-6.6875,-0.03082275391,-0.08154296875,-0.06427001953,-0.994140625,173,216,518,97101.75,1511,-458,204,515,6.153,-0.158,-0.072,83.7,15.994,15.994,-1748.510748,1336.877342
565,565,1,TRUE,26437,TRUE,1609246990,-2.625,9.4375,2.875,-3,16.6875,-8.375,-0.02990722656,-0.08172607422,-0.06494140625,-0.9940795898,61,-250,80,97101.75,1203,-93,-181,1046,6.152,-0.158,-0.071,68.5,15.775,15.775,-1732.268667,1318.984141
566,566,1,TRUE,26437,TRUE,1609246990,-15.4375,-19.5625,1.9375,-3.5,15.1875,-8.6875,-0.03106689453,-0.08135986328,-0.06652832031,-0.9939575195,144,-102,245,97101.75,1167,-9,-31,1211,6.149,-0.158,-0.073,70.4,15.79,15.79,-1715.598961,1301.488635
567,567,1,TRUE,26437,TRUE,1609246990,5.0625,-5.375,37.9375,-3.5,14.875,-9.0625,-0.03094482422,-0.08203125,-0.07067871094,-0.9936523438,-29,-252,-246,97101.75,1259,132,266,1222,6.134,-0.159,-0.073,77.3,16.087,16.087,-1698.511365,1284.401039
568,568,1,TRUE,26437,TRUE,1609246990,-21.6875,2.1875,32.875,-2.75,16,-8.25,-0.02954101563,-0.08258056641,-0.09014892578,-0.9920654297,131,-302,47,97096.5,1532,-24,-230,1013,6.101,-0.158,-0.074,72.1,15.674,15.674,-1681.015859,1267.731333
569,569,1,TRUE,26437,TRUE,1609246990,8.875,-4.125,0.3125,-2.0625,15.1875,-9.5,-0.03131103516,-0.083984375,-0.1042480469,-0.9904785156,120,55,154,97096.5,1120,-35,133,1119,6.073,-0.16,-0.08,75.4,15.624,15.624,-1663.122658,1251.489252
570,570,1,TRUE,26437,TRUE,1609246990,-1.5,-23,35.3125,-2.5,15.5625,-9.5,-0.02783203125,-0.08380126953,-0.1198120117,-0.9888916016,-29,-84,-148,97096.5,1229,-185,-11,816,6.044,-0.159,-0.079,70.6,15.582,15.582,-1644.842213,1235.684279
571,571,1,TRUE,26437,TRUE,1609246990,-3.8125,-3.1875,69.3125,-0.1875,14.0625,-10.75,-0.02783203125,-0.08416748047,-0.141418457,-0.9859619141,55,-119,-176,97096.5,1192,-99,-42,788,5.997,-0.158,-0.079,93.5,15.546,15.547,-1626.185198,1220.325646
572,572,1,TRUE,26437,TRUE,1609246990,10.5,-2.25,-9.375,0.875,13.75,-9.875,-0.02673339844,-0.08459472656,-0.1642456055,-0.982421875,0,34,-782,97096.5,1917,-154,112,182,5.952,-0.157,-0.081,70.1,15.483,15.483,-1607.162508,1205.42232
573,573,1,TRUE,26437,TRUE,1609246991,-9.4375,-10.125,10.1875,1,15.6875,-11.1875,-0.02880859375,-0.08666992188,-0.1688842773,-0.9813842773,26,-288,-132,97096.5,1549,4,202,1209,5.946,-0.16,-0.088,51.9,15.586,15.586,-1587.785252,1190.983006
574,574,1,TRUE,26437,TRUE,1609246991,-18.3125,-29,32.5,1,14.25,-11.5625,-0.02746582031,-0.08489990234,-0.1766357422,-0.9802246094,318,-114,225,97103.5,1225,164,-32,1190,5.926,-0.157,-0.084,46,15.858,15.858,-1568.064747,1177.016134
575,575,1,TRUE,26437,TRUE,1609246991,8.0625,24.9375,29.5625,1,16.0625,-11.5625,-0.02716064453,-0.08630371094,-0.1890258789,-0.9772949219,202,-364,260,97103.5,1257,-360,189,1151,5.896,-0.158,-0.087,89.9,15.682,15.682,-1548.012507,1163.529862
576,576,1,TRUE,26437,TRUE,1609246991,-12.75,-22.375,28,0,15.6875,-10.875,-0.02392578125,-0.0859375,-0.2017822266,-0.9753417969,-67,-256,-536,97103.5,1269,-222,-176,428,5.874,-0.158,-0.082,82,15.666,15.666,-1527.640244,1150.532065
577,577,1,TRUE,26437,TRUE,1609246991,-19.125,-24.4375,26.625,0.5625,16.375,-10.5,-0.02258300781,-0.08551025391,-0.219543457,-0.9715576172,265,-100,573,97103.5,1042,112,-20,1539,5.838,-0.156,-0.082,74.4,15.586,15.586,-1506.959854,1138.030333
578,578,1,TRUE,26437,TRUE,1609246991,6,10.75,28.4375,2.0625,14.0625,-10.875,-0.02459716797,-0.08776855469,-0.2337646484,-0.9680175781,-91,6,-206,97103.5,1543,-246,93,758,5.809,-0.158,-0.089,53.2,15.755,15.755,-1485.983413,1126.031967
579,579,1,TRUE,26437,TRUE,1609246991,-17.8125,-4.5625,29.75,2.5625,14.0625,-10.375,-0.02264404297,-0.08673095703,-0.2467041016,-0.9649658203,80,-259,496,97103.5,1159,-72,-174,1461,5.782,-0.156,-0.087,85.4,15.832,15.833,-1464.723172,1114.543974
580,580,1,TRUE,26437,TRUE,1609246991,-2,12.1875,49.5,3.25,14.1875,-11.5625,-0.02514648438,-0.08679199219,-0.2595825195,-0.9603881836,187,-27,-12,97103.75,1473,-120,100,1146,5.746,-0.154,-0.095,73.4,15.612,15.612,-1443.191546,1103.573063
581,581,1,TRUE,26437,TRUE,1609246991,-20.3125,-1.75,45.625,4.75,15.1875,-11.5625,-0.02337646484,-0.08715820313,-0.2843017578,-0.9544677734,-7,-31,-353,97103.75,1388,-157,61,611,5.704,-0.153,-0.095,60.9,15.568,15.569,-1421.401108,1093.125639
582,582,1,TRUE,26437,TRUE,1609246991,-3.5625,15.125,36.625,4.0625,12.6875,-10.375,-0.02130126953,-0.0869140625,-0.2930297852,-0.9519042969,-107,127,291,97103.75,1404,-257,216,1256,5.685,-0.153,-0.092,47.3,15.837,15.837,-1399.364584,1083.207805
583,583,1,TRUE,26437,TRUE,1609246991,-7.1875,5.5625,30.125,4.875,13.75,-9.0625,-0.01965332031,-0.08557128906,-0.30078125,-0.9496459961,40,-163,195,97103.75,1300,-107,180,544,5.669,-0.151,-0.089,78.7,15.917,15.917,-1377.094842,1073.825351
584,584,1,TRUE,26437,TRUE,1609246991,1.1875,-15.125,35.1875,4.875,13.5,-10.75,-0.01867675781,-0.0849609375,-0.3176269531,-0.9442138672,30,255,-321,97103.75,1463,-114,343,644,5.634,-0.148,-0.089,75.5,15.729,15.729,-1354.604887,1064.983757
